timestamp,building_id,meter_reading,airTemperature,cloudCoverage,dewTemperature,seaLvlPressure,windSpeed,hour,day_of_week,month,day_of_year,sqm,yearbuilt,climate_zone
2016-01-01 00:00:00,Peacock_lodging_Jamaal,154.05,7.2,0.0,2.2,1020.0,1.5,0,5,1,1,25900.9,,Cold
2016-01-01 01:00:00,Peacock_lodging_Jamaal,154.3667,6.7,0.0,2.2,1020.0,0.0,1,5,1,1,25900.9,,Cold
2016-01-01 02:00:00,Peacock_lodging_Jamaal,151.3,6.1,0.0,2.2,1020.4,0.0,2,5,1,1,25900.9,,Cold
2016-01-01 03:00:00,Peacock_lodging_Jamaal,148.6167,5.6,0.0,2.2,1020.1,1.5,3,5,1,1,25900.9,,Cold
2016-01-01 04:00:00,Peacock_lodging_Jamaal,145.0,5.6,0.0,1.7,1020.4,0.0,4,5,1,1,25900.9,,Cold
2016-01-01 05:00:00,Peacock_lodging_Jamaal,147.85,5.6,0.0,1.7,1019.5,0.0,5,5,1,1,25900.9,,Cold
2016-01-01 06:00:00,Peacock_lodging_Jamaal,146.1167,4.4,0.0,1.7,1019.9,0.0,6,5,1,1,25900.9,,Cold
2016-01-01 07:00:00,Peacock_lodging_Jamaal,145.6167,4.4,0.0,1.7,1020.2,0.0,7,5,1,1,25900.9,,Cold
2016-01-01 08:00:00,Peacock_lodging_Jamaal,144.6833,5.0,0.0,0.0,1020.8,1.5,8,5,1,1,25900.9,,Cold
2016-01-01 09:00:00,Peacock_lodging_Jamaal,141.45,5.6,0.0,0.6,1020.8,2.6,9,5,1,1,25900.9,,Cold
2016-01-01 10:00:00,Peacock_lodging_Jamaal,144.8667,6.1,0.0,-1.1,1021.1,0.0,10,5,1,1,25900.9,,Cold
2016-01-01 11:00:00,Peacock_lodging_Jamaal,145.5833,6.7,0.0,-1.1,1021.1,1.5,11,5,1,1,25900.9,,Cold
2016-01-01 12:00:00,Peacock_lodging_Jamaal,144.75,7.2,0.0,-2.2,1019.8,2.1,12,5,1,1,25900.9,,Cold
2016-01-01 13:00:00,Peacock_lodging_Jamaal,155.15,7.2,0.0,-2.2,1018.9,3.1,13,5,1,1,25900.9,,Cold
2016-01-01 14:00:00,Peacock_lodging_Jamaal,156.0,7.2,0.0,-2.2,1018.5,2.1,14,5,1,1,25900.9,,Cold
2016-01-01 15:00:00,Peacock_lodging_Jamaal,150.05,7.2,0.0,-2.2,1018.1,2.6,15,5,1,1,25900.9,,Cold
2016-01-01 16:00:00,Peacock_lodging_Jamaal,150.9833,7.2,0.0,-2.8,1018.2,0.0,16,5,1,1,25900.9,,Cold
2016-01-01 17:00:00,Peacock_lodging_Jamaal,165.7667,6.7,0.0,-3.3,1018.3,1.5,17,5,1,1,25900.9,,Cold
2016-01-01 18:00:00,Peacock_lodging_Jamaal,159.8333,5.6,0.0,-3.3,1018.8,1.5,18,5,1,1,25900.9,,Cold
2016-01-01 19:00:00,Peacock_lodging_Jamaal,167.65,5.0,0.0,-5.0,1019.2,1.5,19,5,1,1,25900.9,,Cold
2016-01-01 20:00:00,Peacock_lodging_Jamaal,158.35,4.4,0.0,-6.7,1019.7,1.5,20,5,1,1,25900.9,,Cold
2016-01-01 21:00:00,Peacock_lodging_Jamaal,168.3333,3.3,0.0,-7.2,1020.2,1.5,21,5,1,1,25900.9,,Cold
2016-01-01 22:00:00,Peacock_lodging_Jamaal,170.4,2.8,0.0,-6.7,1020.4,3.1,22,5,1,1,25900.9,,Cold
2016-01-01 23:00:00,Peacock_lodging_Jamaal,165.05,0.6,0.0,-7.2,1020.4,1.5,23,5,1,1,25900.9,,Cold
2016-01-02 00:00:00,Peacock_lodging_Jamaal,162.3,1.7,0.0,-6.7,1020.6,2.1,0,6,1,2,25900.9,,Cold
2016-01-02 01:00:00,Peacock_lodging_Jamaal,156.4667,1.7,0.0,-6.1,1020.3,1.5,1,6,1,2,25900.9,,Cold
2016-01-02 02:00:00,Peacock_lodging_Jamaal,151.2333,2.2,0.0,-6.7,1020.3,0.0,2,6,1,2,25900.9,,Cold
2016-01-02 03:00:00,Peacock_lodging_Jamaal,151.4167,2.2,0.0,-6.7,1020.6,2.1,3,6,1,2,25900.9,,Cold
2016-01-02 04:00:00,Peacock_lodging_Jamaal,148.8167,2.2,0.0,-6.7,1020.2,2.1,4,6,1,2,25900.9,,Cold
2016-01-02 05:00:00,Peacock_lodging_Jamaal,150.5167,1.7,0.0,-6.7,1020.0,0.0,5,6,1,2,25900.9,,Cold
2016-01-02 06:00:00,Peacock_lodging_Jamaal,170.1,1.7,0.0,-6.7,1020.3,2.1,6,6,1,2,25900.9,,Cold
2016-01-02 07:00:00,Peacock_lodging_Jamaal,169.7833,2.2,0.0,-6.7,1020.4,2.1,7,6,1,2,25900.9,,Cold
2016-01-02 08:00:00,Peacock_lodging_Jamaal,168.15,1.1,0.0,-6.7,1021.2,1.5,8,6,1,2,25900.9,,Cold
2016-01-02 09:00:00,Peacock_lodging_Jamaal,167.3667,3.3,0.0,-6.1,1021.8,2.6,9,6,1,2,25900.9,,Cold
2016-01-02 10:00:00,Peacock_lodging_Jamaal,169.4333,5.0,0.0,-6.1,1021.8,2.6,10,6,1,2,25900.9,,Cold
2016-01-02 11:00:00,Peacock_lodging_Jamaal,172.1833,6.1,0.0,-6.1,1021.6,3.1,11,6,1,2,25900.9,,Cold
2016-01-02 12:00:00,Peacock_lodging_Jamaal,177.5333,7.8,0.0,-6.1,1020.2,3.1,12,6,1,2,25900.9,,Cold
2016-01-02 13:00:00,Peacock_lodging_Jamaal,194.1667,8.9,0.0,-6.1,1019.0,3.1,13,6,1,2,25900.9,,Cold
2016-01-02 14:00:00,Peacock_lodging_Jamaal,180.6,10.0,0.0,-6.1,1017.6,3.1,14,6,1,2,25900.9,,Cold
2016-01-02 15:00:00,Peacock_lodging_Jamaal,176.6333,10.0,0.0,-7.2,1017.2,2.1,15,6,1,2,25900.9,,Cold
2016-01-02 16:00:00,Peacock_lodging_Jamaal,183.05,10.0,0.0,-7.2,1016.9,2.6,16,6,1,2,25900.9,,Cold
2016-01-02 17:00:00,Peacock_lodging_Jamaal,186.2167,8.3,0.0,-7.2,1017.2,2.6,17,6,1,2,25900.9,,Cold
2016-01-02 18:00:00,Peacock_lodging_Jamaal,216.4167,6.7,0.0,-6.7,1017.2,2.6,18,6,1,2,25900.9,,Cold
2016-01-02 19:00:00,Peacock_lodging_Jamaal,203.5,4.4,0.0,-6.7,1017.2,3.1,19,6,1,2,25900.9,,Cold
2016-01-02 20:00:00,Peacock_lodging_Jamaal,205.0667,6.7,0.0,-7.8,1016.8,3.6,20,6,1,2,25900.9,,Cold
2016-01-02 21:00:00,Peacock_lodging_Jamaal,204.3833,6.7,0.0,-7.8,1016.4,2.6,21,6,1,2,25900.9,,Cold
2016-01-02 22:00:00,Peacock_lodging_Jamaal,198.2167,6.1,0.0,-7.2,1016.3,3.6,22,6,1,2,25900.9,,Cold
2016-01-02 23:00:00,Peacock_lodging_Jamaal,194.3667,3.9,0.0,-7.2,1016.2,2.6,23,6,1,2,25900.9,,Cold
2016-01-03 00:00:00,Peacock_lodging_Jamaal,176.2167,5.0,0.0,-7.8,1015.4,3.1,0,7,1,3,25900.9,,Cold
2016-01-03 01:00:00,Peacock_lodging_Jamaal,164.7833,4.4,0.0,-7.8,1014.4,2.1,1,7,1,3,25900.9,,Cold
2016-01-03 02:00:00,Peacock_lodging_Jamaal,163.1,2.8,0.0,-7.2,1014.6,0.0,2,7,1,3,25900.9,,Cold
2016-01-03 03:00:00,Peacock_lodging_Jamaal,156.7333,2.8,0.0,-7.8,1014.4,0.0,3,7,1,3,25900.9,,Cold
2016-01-03 04:00:00,Peacock_lodging_Jamaal,152.25,3.3,0.0,-7.2,1013.5,2.1,4,7,1,3,25900.9,,Cold
2016-01-03 05:00:00,Peacock_lodging_Jamaal,153.6167,2.2,0.0,-7.8,1013.1,0.0,5,7,1,3,25900.9,,Cold
2016-01-03 06:00:00,Peacock_lodging_Jamaal,184.25,2.8,0.0,-7.2,1013.2,1.5,6,7,1,3,25900.9,,Cold
2016-01-03 07:00:00,Peacock_lodging_Jamaal,190.4667,3.3,0.0,-7.8,1013.0,1.5,7,7,1,3,25900.9,,Cold
2016-01-03 08:00:00,Peacock_lodging_Jamaal,185.3333,3.9,0.0,-7.8,1013.0,2.6,8,7,1,3,25900.9,,Cold
2016-01-03 09:00:00,Peacock_lodging_Jamaal,186.8167,5.6,0.0,-6.1,1013.0,3.6,9,7,1,3,25900.9,,Cold
2016-01-03 10:00:00,Peacock_lodging_Jamaal,192.1167,7.8,0.0,-6.1,1013.1,3.1,10,7,1,3,25900.9,,Cold
2016-01-03 11:00:00,Peacock_lodging_Jamaal,202.0333,9.4,0.0,-6.7,1012.8,2.1,11,7,1,3,25900.9,,Cold
2016-01-03 12:00:00,Peacock_lodging_Jamaal,203.6833,10.0,0.0,-6.1,1012.2,3.6,12,7,1,3,25900.9,,Cold
2016-01-03 13:00:00,Peacock_lodging_Jamaal,226.8833,11.1,0.0,-7.8,1011.0,3.6,13,7,1,3,25900.9,,Cold
2016-01-03 14:00:00,Peacock_lodging_Jamaal,212.3333,12.2,0.0,-7.2,1010.1,2.6,14,7,1,3,25900.9,,Cold
2016-01-03 15:00:00,Peacock_lodging_Jamaal,196.4,12.2,0.0,-6.7,1009.7,2.6,15,7,1,3,25900.9,,Cold
2016-01-03 16:00:00,Peacock_lodging_Jamaal,212.35,12.8,0.0,-6.7,1009.7,0.0,16,7,1,3,25900.9,,Cold
2016-01-03 17:00:00,Peacock_lodging_Jamaal,222.3167,10.0,0.0,-6.1,1010.3,2.6,17,7,1,3,25900.9,,Cold
2016-01-03 18:00:00,Peacock_lodging_Jamaal,228.0833,10.0,0.0,-6.7,1011.2,2.1,18,7,1,3,25900.9,,Cold
2016-01-03 19:00:00,Peacock_lodging_Jamaal,243.35,7.2,0.0,-5.0,1012.1,2.1,19,7,1,3,25900.9,,Cold
2016-01-03 20:00:00,Peacock_lodging_Jamaal,229.2333,6.1,0.0,-5.0,1013.3,3.6,20,7,1,3,25900.9,,Cold
2016-01-03 21:00:00,Peacock_lodging_Jamaal,238.4667,3.3,0.0,-3.9,1014.4,4.1,21,7,1,3,25900.9,,Cold
2016-01-03 22:00:00,Peacock_lodging_Jamaal,217.35,1.7,0.0,-4.4,1014.7,2.6,22,7,1,3,25900.9,,Cold
2016-01-03 23:00:00,Peacock_lodging_Jamaal,205.5667,1.7,0.0,-4.4,1014.8,1.5,23,7,1,3,25900.9,,Cold
2016-01-04 00:00:00,Peacock_lodging_Jamaal,172.8333,0.6,0.0,-5.0,1014.7,0.0,0,1,1,4,25900.9,,Cold
2016-01-04 01:00:00,Peacock_lodging_Jamaal,158.2667,0.6,0.0,-5.0,1014.5,0.0,1,1,1,4,25900.9,,Cold
2016-01-04 02:00:00,Peacock_lodging_Jamaal,150.6,1.1,2.0,-5.0,1014.4,2.6,2,1,1,4,25900.9,,Cold
2016-01-04 03:00:00,Peacock_lodging_Jamaal,139.2333,2.2,1.5,-6.1,1014.4,2.6,3,1,1,4,25900.9,,Cold
2016-01-04 04:00:00,Peacock_lodging_Jamaal,133.3333,2.2,1.0,-6.7,1014.8,1.5,4,1,1,4,25900.9,,Cold
2016-01-04 05:00:00,Peacock_lodging_Jamaal,129.8167,2.2,0.5,-6.1,1015.2,2.6,5,1,1,4,25900.9,,Cold
2016-01-04 06:00:00,Peacock_lodging_Jamaal,234.9,1.1,0.0,-7.8,1015.7,2.6,6,1,1,4,25900.9,,Cold
2016-01-04 07:00:00,Peacock_lodging_Jamaal,244.7833,1.7,0.2222222222222222,-7.8,1016.5,3.1,7,1,1,4,25900.9,,Cold
2016-01-04 08:00:00,Peacock_lodging_Jamaal,245.0333,1.1,0.4444444444444444,-6.1,1017.4,3.6,8,1,1,4,25900.9,,Cold
2016-01-04 09:00:00,Peacock_lodging_Jamaal,240.1,1.7,0.6666666666666666,-7.8,1018.3,4.1,9,1,1,4,25900.9,,Cold
2016-01-04 10:00:00,Peacock_lodging_Jamaal,253.1,1.7,0.6666666666666666,-7.8,1019.7,5.1,10,1,1,4,25900.9,,Cold
