timestamp,building_id,meter_reading,airTemperature,cloudCoverage,dewTemperature,seaLvlPressure,windSpeed,hour,day_of_week,month,day_of_year,sqm,yearbuilt,climate_zone
2016-01-01 00:00:00,Rat_lodging_Ben,232.36,7.2,8.0,0.0,1021.5,5.1,0,5,1,1,32516.0,1949.0,Mixed
2016-01-01 01:00:00,Rat_lodging_Ben,226.14,6.7,8.0,0.0,1021.1,3.6,1,5,1,1,32516.0,1949.0,Mixed
2016-01-01 02:00:00,Rat_lodging_Ben,223.37,5.6,7.333333333333333,0.0,1020.8,3.1,2,5,1,1,32516.0,1949.0,Mixed
2016-01-01 03:00:00,Rat_lodging_Ben,222.4,5.6,6.666666666666667,0.0,1021.1,3.6,3,5,1,1,32516.0,1949.0,Mixed
2016-01-01 04:00:00,Rat_lodging_Ben,221.37,5.6,6.0,-1.1,1020.7,3.1,4,5,1,1,32516.0,1949.0,Mixed
2016-01-01 05:00:00,Rat_lodging_Ben,227.22,5.6,6.666666666666667,-1.1,1020.5,3.6,5,5,1,1,32516.0,1949.0,Mixed
2016-01-01 06:00:00,Rat_lodging_Ben,256.84,5.6,7.333333333333333,-1.7,1020.7,4.6,6,5,1,1,32516.0,1949.0,Mixed
2016-01-01 07:00:00,Rat_lodging_Ben,274.31,5.0,8.0,-2.2,1021.0,3.1,7,5,1,1,32516.0,1949.0,Mixed
2016-01-01 08:00:00,Rat_lodging_Ben,270.55,5.0,8.0,-1.7,1021.0,4.1,8,5,1,1,32516.0,1949.0,Mixed
2016-01-01 09:00:00,Rat_lodging_Ben,273.32,5.0,8.0,-1.7,1021.4,3.1,9,5,1,1,32516.0,1949.0,Mixed
2016-01-01 10:00:00,Rat_lodging_Ben,275.59,5.6,8.0,-1.1,1021.5,4.6,10,5,1,1,32516.0,1949.0,Mixed
2016-01-01 11:00:00,Rat_lodging_Ben,277.31,6.7,8.0,-1.1,1021.4,4.1,11,5,1,1,32516.0,1949.0,Mixed
2016-01-01 12:00:00,Rat_lodging_Ben,281.71,7.2,8.0,-1.1,1020.2,3.6,12,5,1,1,32516.0,1949.0,Mixed
2016-01-01 13:00:00,Rat_lodging_Ben,269.3,7.8,8.0,-0.6,1019.5,5.7,13,5,1,1,32516.0,1949.0,Mixed
2016-01-01 14:00:00,Rat_lodging_Ben,257.61,7.2,8.0,-1.1,1018.9,5.1,14,5,1,1,32516.0,1949.0,Mixed
2016-01-01 15:00:00,Rat_lodging_Ben,244.35,7.2,8.0,-1.1,1018.8,3.1,15,5,1,1,32516.0,1949.0,Mixed
2016-01-01 16:00:00,Rat_lodging_Ben,245.12,6.7,8.0,-2.2,1018.6,3.1,16,5,1,1,32516.0,1949.0,Mixed
2016-01-01 17:00:00,Rat_lodging_Ben,249.11,6.1,6.666666666666667,-2.8,1019.1,3.1,17,5,1,1,32516.0,1949.0,Mixed
2016-01-01 18:00:00,Rat_lodging_Ben,252.88,5.0,5.333333333333334,-3.9,1019.4,3.1,18,5,1,1,32516.0,1949.0,Mixed
2016-01-01 19:00:00,Rat_lodging_Ben,255.26,4.4,4.0,-4.4,1020.3,4.6,19,5,1,1,32516.0,1949.0,Mixed
2016-01-01 20:00:00,Rat_lodging_Ben,261.69,3.9,0.0,-5.0,1020.6,3.6,20,5,1,1,32516.0,1949.0,Mixed
2016-01-01 21:00:00,Rat_lodging_Ben,261.7,3.9,0.0,-5.6,1020.8,5.7,21,5,1,1,32516.0,1949.0,Mixed
2016-01-01 22:00:00,Rat_lodging_Ben,259.55,3.3,0.0,-5.6,1021.0,3.1,22,5,1,1,32516.0,1949.0,Mixed
2016-01-01 23:00:00,Rat_lodging_Ben,239.43,3.3,2.0,-5.6,1020.9,2.1,23,5,1,1,32516.0,1949.0,Mixed
2016-01-02 00:00:00,Rat_lodging_Ben,238.32,2.8,2.0,-5.6,1020.6,2.6,0,6,1,2,32516.0,1949.0,Mixed
2016-01-02 01:00:00,Rat_lodging_Ben,230.92,2.2,2.0,-5.6,1020.8,3.1,1,6,1,2,32516.0,1949.0,Mixed
2016-01-02 02:00:00,Rat_lodging_Ben,222.92,2.2,0.0,-5.6,1020.9,2.6,2,6,1,2,32516.0,1949.0,Mixed
2016-01-02 03:00:00,Rat_lodging_Ben,223.57,1.1,2.0,-5.0,1020.8,2.1,3,6,1,2,32516.0,1949.0,Mixed
2016-01-02 04:00:00,Rat_lodging_Ben,219.61,0.6,2.0,-5.0,1020.7,2.1,4,6,1,2,32516.0,1949.0,Mixed
2016-01-02 05:00:00,Rat_lodging_Ben,221.24,0.6,0.0,-4.4,1020.5,2.6,5,6,1,2,32516.0,1949.0,Mixed
2016-01-02 06:00:00,Rat_lodging_Ben,232.72,0.6,0.0,-5.0,1020.8,2.6,6,6,1,2,32516.0,1949.0,Mixed
2016-01-02 07:00:00,Rat_lodging_Ben,256.14,0.6,2.0,-5.0,1021.1,2.1,7,6,1,2,32516.0,1949.0,Mixed
2016-01-02 08:00:00,Rat_lodging_Ben,258.61,1.1,2.0,-5.0,1021.6,3.1,8,6,1,2,32516.0,1949.0,Mixed
2016-01-02 09:00:00,Rat_lodging_Ben,272.53,3.3,2.0,-4.4,1022.0,2.6,9,6,1,2,32516.0,1949.0,Mixed
2016-01-02 10:00:00,Rat_lodging_Ben,274.5,4.4,0.0,-3.3,1022.3,2.6,10,6,1,2,32516.0,1949.0,Mixed
2016-01-02 11:00:00,Rat_lodging_Ben,276.16,6.1,0.0,-5.0,1021.9,3.6,11,6,1,2,32516.0,1949.0,Mixed
2016-01-02 12:00:00,Rat_lodging_Ben,272.07,7.2,0.0,-4.4,1020.5,3.6,12,6,1,2,32516.0,1949.0,Mixed
2016-01-02 13:00:00,Rat_lodging_Ben,270.5,7.8,0.0,-4.4,1019.1,4.6,13,6,1,2,32516.0,1949.0,Mixed
2016-01-02 14:00:00,Rat_lodging_Ben,270.35,8.9,0.0,-4.4,1018.2,4.6,14,6,1,2,32516.0,1949.0,Mixed
2016-01-02 15:00:00,Rat_lodging_Ben,263.81,8.9,0.0,-4.4,1017.4,4.1,15,6,1,2,32516.0,1949.0,Mixed
2016-01-02 16:00:00,Rat_lodging_Ben,263.88,8.9,0.0,-3.9,1017.2,3.6,16,6,1,2,32516.0,1949.0,Mixed
