timestamp,site_id,airTemperature,dewTemperature,windSpeed,seaLvlPressure
2017-01-01 00:00:00,site_2,6.174380866703791,0.8186854134104138,4.463019976691873,1013.8472453619762
2017-01-01 01:00:00,site_2,5.467637594245611,0.47652164623470483,1.1425123013407044,1008.2193736439866
2017-01-01 02:00:00,site_2,1.443822703455183,-5.743953754900819,8.345153214148763,1007.8118032440008
2017-01-01 03:00:00,site_2,6.145400227836001,-1.3937146369421471,4.402836863878303,1006.7504886483779
2017-01-01 04:00:00,site_2,5.314283001661303,0.7310869097777397,7.07645208497932,1001.2218715055991
2017-01-01 05:00:00,site_2,9.497536440586899,1.9684871747429673,2.945782200440591,1013.7849662948458
2017-01-01 06:00:00,site_2,2.216434961734055,-1.1061518632127294,5.096730557161017,1019.6495468330509
2017-01-01 07:00:00,site_2,0.17400978038232395,-3.776826509221565,3.595089847842019,1013.7406965754001
2017-01-01 08:00:00,site_2,6.969882147894964,-0.24368412116849392,0.8565207083298475,1010.2943382084845
2017-01-01 09:00:00,site_2,6.973521088384658,-0.7164565356896038,3.487823694368751,1012.6133911023024
2017-01-01 10:00:00,site_2,5.376375916538546,-1.787931608991082,2.056172979566128,1014.1970530640282
2017-01-01 11:00:00,site_2,5.499377192241223,2.7060539380703195,5.315874748353589,1011.389383159023
2017-01-01 12:00:00,site_2,6.790804052159551,1.0044785989126392,3.6379636470232275,1014.6795726854644
2017-01-01 13:00:00,site_2,5.2092967424132235,-0.5941957569714056,0.37455153878942476,1014.9887942702792
2017-01-01 14:00:00,site_2,4.581534451942652,-1.7330640956028551,1.2253493358910077,1017.6347293338303
2017-01-01 15:00:00,site_2,3.43549517461285,-0.47770211067588075,0.8901114851897084,1012.9681528454466
2017-01-01 16:00:00,site_2,4.5541343900756575,-0.2520773103783327,1.2368385502129198,1012.8151422088958
2017-01-01 17:00:00,site_2,5.67568848570628,-0.4619275789768258,0.8208642950765079,1015.7029274067211
2017-01-01 18:00:00,site_2,10.210043771897311,3.6014891479277704,1.74198089555621,1014.1782530485083
2017-01-01 19:00:00,site_2,7.365887123994216,4.129485220836957,3.833050127605906,1012.2846953180299
2017-01-01 20:00:00,site_2,7.7840805177617,3.842714286866245,2.77270206144383,1014.6709857032668
2017-01-01 21:00:00,site_2,0.39584748563250116,-3.06257628810119,3.463203902051113,1014.6677385241655
2017-01-01 22:00:00,site_2,4.889249881262075,-0.24484153563158362,8.107588020909407,1014.8661728667157
2017-01-01 23:00:00,site_2,3.7417108342706635,-3.8148902974998604,6.3229580651226485,1015.1467741018063
2017-01-02 00:00:00,site_2,9.546716666268438,2.5186588699092,10.172891774550136,1008.6051077238413
2017-01-02 01:00:00,site_2,6.018383125511724,-1.2073565841842369,2.0140071538391298,1018.0295485909389
2017-01-02 02:00:00,site_2,6.1587310532137955,2.775082564561229,1.1195127201971302,1015.4063133113262
2017-01-02 03:00:00,site_2,5.356474531733438,-1.9088946442778596,0.9949056924514385,1010.0038094843045
2017-01-02 04:00:00,site_2,8.408532501299756,1.1598567822199133,2.2522351812254158,1018.3408687687279
2017-01-02 05:00:00,site_2,11.208681076612152,8.095393101056978,4.771646615094782,1006.7420473087024
2017-01-02 06:00:00,site_2,1.0873603389222435,-2.8883714019579,8.668579144649762,1009.8693157679087
2017-01-02 07:00:00,site_2,6.93591553002183,-0.091527045029137,4.475808791379569,1020.6040679983195
2017-01-02 08:00:00,site_2,2.6265125343552187,-1.0206131588157614,9.23154856067154,1012.1438420784158
2017-01-02 09:00:00,site_2,2.2851660001712855,-0.37770101343803253,10.961529981945304,1013.0305100464742
2017-01-02 10:00:00,site_2,2.778990594880504,-5.06996438786077,0.5218765158923182,1022.8979765152185
2017-01-02 11:00:00,site_2,7.5863668918297655,3.650035362131539,2.6332350157676303,1018.3094101843323
2017-01-02 12:00:00,site_2,7.842767227467238,0.21772961482449915,4.799615072294906,1015.1645841083002
2017-01-02 13:00:00,site_2,0.8922172304828972,-1.8733762064112862,1.8198452493930821,1016.3442513380877
2017-01-02 14:00:00,site_2,4.9783536958039605,-2.0574499733690157,1.8178209356373647,1010.1011744702078
2017-01-02 15:00:00,site_2,2.6172044915381827,0.02017901654241605,4.395292906751743,1013.864039290052
2017-01-02 16:00:00,site_2,5.2509911163752285,0.6015179350277471,4.752428198914708,1010.7058421779897
2017-01-02 17:00:00,site_2,2.4938080140579464,0.3188835081010044,2.6435614280548867,1006.2458158515971
2017-01-02 18:00:00,site_2,6.8430687467938975,-0.024643256284673676,2.411512577264125,1010.8552086300273
2017-01-02 19:00:00,site_2,6.090577091479046,1.7980740909646364,6.746331579785529,1004.5801957006921
2017-01-02 20:00:00,site_2,8.300299144001865,5.8082428670135515,1.236459938920547,1015.1952454534116
2017-01-02 21:00:00,site_2,2.8044202841573473,-3.8533739745004483,4.616928313761032,1017.3205377958463
2017-01-02 22:00:00,site_2,5.3400645067469865,0.8689542940007646,1.2954978086633147,1015.9705455051752
2017-01-02 23:00:00,site_2,2.339659828723873,-0.21828623931150748,4.245660417361107,1015.0043025083143
2017-01-03 00:00:00,site_2,5.258703061021483,-1.600384645430113,0.9139170291345241,1013.6036282043802
2017-01-03 01:00:00,site_2,-1.2173204662885908,-6.687082707659487,4.077791273476633,1008.6517544886899
2017-01-03 02:00:00,site_2,3.1519762794069295,0.6871763066215739,3.5821956283512297,1022.4462547746327
2017-01-03 03:00:00,site_2,10.788059502296493,3.5085482421250243,9.673018198020829,1014.9228496318392
2017-01-03 04:00:00,site_2,8.951045295984514,1.6037137505742933,3.285059217214984,1011.9727540679406
2017-01-03 05:00:00,site_2,11.819796287690606,7.232675050736387,5.922392907933342,1016.7174633232383
2017-01-03 06:00:00,site_2,6.688594623469562,-0.9105432453320308,4.814503371668996,1012.5195827416973
2017-01-03 07:00:00,site_2,6.533906881727981,-0.14450191449792982,10.528005156370096,1005.4810708591933
2017-01-03 08:00:00,site_2,2.0252189581772573,-1.7345620989659372,2.216775503347059,1012.5225663247194
2017-01-03 09:00:00,site_2,1.708689174771946,-3.6644051846085786,1.3230636818789898,1017.8069929315828
2017-01-03 10:00:00,site_2,9.685963762201386,4.684649076741999,4.890206866153909,1025.183399615142
2017-01-03 11:00:00,site_2,1.3912229732240275,-1.2546683841704223,6.839668525759048,1009.3431756908126
2017-01-03 12:00:00,site_2,1.189468744423916,-2.4305947733385587,6.561725848824409,1008.8941735820302
2017-01-03 13:00:00,site_2,2.5397887452739103,-2.2232231043033637,1.119935032109882,1017.620364542564
2017-01-03 14:00:00,site_2,5.614115157391035,2.3409982417796766,5.164025598348751,1010.1963528890666
2017-01-03 15:00:00,site_2,1.2094625795839562,-3.415691822769361,5.2126246086130426,1015.9112014429148
2017-01-03 16:00:00,site_2,5.530478886639674,2.2000286021220887,3.3175323225732365,1012.3016967180591
2017-01-03 17:00:00,site_2,3.9634765457886636,-2.9616969250210583,1.5872017378411798,1016.9149574146405
2017-01-03 18:00:00,site_2,6.257614789942486,2.938294438211347,8.469031972073344,1008.7560731235353
2017-01-03 19:00:00,site_2,0.29801479225289995,-2.2750830910332693,3.4735614659454193,1009.8387366779871
2017-01-03 20:00:00,site_2,7.692205945639834,5.488593521022718,3.077431140738568,1005.8537135204721
2017-01-03 21:00:00,site_2,4.928258897112476,-2.5815802879187775,5.6564526428556,1006.8842256380279
2017-01-03 22:00:00,site_2,5.62056103882169,-1.8156065303429925,2.319059086612709,1015.4337438073611
2017-01-03 23:00:00,site_2,7.931114285416983,4.065684683629259,5.122077424121855,1005.0866178275645
2017-01-04 00:00:00,site_2,2.2571056042585553,0.07882281604961783,4.721192711246104,1007.0965420071832
2017-01-04 01:00:00,site_2,5.8875044269927574,-0.028806354332475692,0.754608640515245,1013.1485810231002
2017-01-04 02:00:00,site_2,0.6937774937064214,-3.8066817815624194,0.6265675975282408,1009.3806528464729
2017-01-04 03:00:00,site_2,1.186330333645297,-3.778487605802888,12.925645278753395,1012.0233627135842
2017-01-04 04:00:00,site_2,3.3683933610509444,-0.002010690954503236,1.6953887678033002,1016.799236313669
2017-01-04 05:00:00,site_2,-0.15425554960128718,-4.864446848526784,4.865420212355694,1003.5849800547558
2017-01-04 06:00:00,site_2,-0.6590668939338036,-5.390004222563122,4.035384440047077,1012.0256672187031
2017-01-04 07:00:00,site_2,1.6471540604371646,-3.723892136071235,3.7598912469955055,1016.3190442010883
2017-01-04 08:00:00,site_2,5.11747836682298,1.5666388148650183,0.21039372231824524,1012.5346226664061
2017-01-04 09:00:00,site_2,10.592667995757672,3.7761757384746844,4.771691412432656,1014.0091324172133
2017-01-04 10:00:00,site_2,1.916450896388715,-3.48599590719715,2.5970376081830056,1008.7912086369837
2017-01-04 11:00:00,site_2,0.15607823185732617,-2.845996496846471,1.0025668029488075,1019.6177861862475
2017-01-04 12:00:00,site_2,2.7327635405520074,0.548973774418398,2.6447740785476856,1020.8433059463473
2017-01-04 13:00:00,site_2,4.733372176505467,-3.0193167680680935,1.3789748005010074,1014.5176109155123
2017-01-04 14:00:00,site_2,9.450564490295704,3.0048555598524658,5.913946277240606,1013.0334096071682
2017-01-04 15:00:00,site_2,3.3076361287560454,-4.691435786658699,1.5029923158155454,1015.6658558791895
2017-01-04 16:00:00,site_2,0.13133549575225612,-3.6182147703017566,2.319199418755839,1022.8921585898244
2017-01-04 17:00:00,site_2,8.265566974514723,3.9395333879118715,4.939199542639418,1009.770823050068
2017-01-04 18:00:00,site_2,5.302770019448176,-0.6513282858925971,2.0801111432740487,1018.1490084699311
2017-01-04 19:00:00,site_2,7.289915985628914,-0.6233600238059065,4.498939557353831,1013.133430780911
2017-01-04 20:00:00,site_2,4.867747005536755,-1.264519748488392,0.9489743144319087,1013.4097403775565
2017-01-04 21:00:00,site_2,-1.8366059212283492,-3.840591087957682,1.9797087830391222,1015.8399409145081
2017-01-04 22:00:00,site_2,10.155414179549442,6.841406955868912,3.082083952243994,1008.3818270475863
2017-01-04 23:00:00,site_2,5.670653362257054,-1.3393259358537062,5.937097079939403,1016.4229479967627
2017-01-05 00:00:00,site_2,1.878602487383524,-0.5588055871137985,4.1011538938460745,1012.3006717832362
2017-01-05 01:00:00,site_2,5.504668156424542,0.36667162363385497,7.323280076808354,1022.1673984117701
2017-01-05 02:00:00,site_2,8.081999683443232,0.13300044307753733,1.0889200244212625,1010.6447981785105
2017-01-05 03:00:00,site_2,3.2730518074722363,0.7965727101955391,3.7181013102659053,1013.2394942099821
2017-01-05 04:00:00,site_2,4.702919746753052,0.6082139899580952,1.889011982957207,1012.7534557837623
2017-01-05 05:00:00,site_2,6.065274627567791,3.1636101540271193,3.5769681199258097,1012.2562942759064
2017-01-05 06:00:00,site_2,5.493363718953903,0.16197647481706312,4.942887647385404,1020.565222983073
2017-01-05 07:00:00,site_2,8.084959324035728,0.9966580508780671,6.498728668516397,1011.6122574668472
2017-01-05 08:00:00,site_2,3.099321747650184,-4.431870172706776,0.7122150903483686,1018.4894654052869
2017-01-05 09:00:00,site_2,8.546720302738805,4.627493931049688,6.167965070156066,1019.9595512092935
